0.000078,0.000870,0.002004,0.003226,0.004434,0.005637,0.006844,0.008034,0.009217,0.010403,0.011569,0.012713,0.013851,0.014971,0.016071,0.017161,0.018237,0.019288,0.020322,0.021339,0.022349,0.023203,0.022023,0.009158,-0.020195,0.005463,0.043655,0.031324,0.023900,0.025505,0.025122,0.024053,0.025157,0.025053,0.024118,0.025017,0.025089,0.024399,0.025315,0.025546,0.024124,0.023941,0.024190,0.023934,0.024572,0.024851,0.024429,0.023823,0.023598,0.023529,0.023387,0.023558,0.023896,0.023976,0.023478,0.023202,0.023244,0.022960,0.022409,0.022444,0.022794,0.022656,0.022522,0.022934,0.023348,0.023203,0.023193,0.023611,0.023866,0.023747,0.023776,0.024177,0.024448,0.024484,0.024529,0.024432,0.023235,0.020897,0.021082,0.024920,0.024904,0.022745,0.024797,0.023867,0.024118,0.024255,0.024099,0.024762,0.023795,0.024605,0.024228,0.024534,0.024053,0.023958,0.023893,0.023716,0.023576,0.023012,0.022829,0.022473,0.022210,0.021866,0.021259,0.020817,0.020171,0.019738,0.019219,0.018484,0.017712,0.016944,0.016244,0.015552,0.014754,0.013817,0.012902,0.012020,0.011132,0.010266,0.009262,0.008171,0.007136,0.006096,0.005066,0.004080,0.002990,0.001834,0.000791,0.000065
0.000886,0.000568,0.000680,0.000978,0.001322,0.001672,0.002023,0.002369,0.002714,0.003056,0.003393,0.003724,0.004053,0.004377,0.004695,0.005010,0.005315,0.005608,0.005888,0.006159,0.006426,0.006692,0.006845,0.006308,0.003684,0.005087,0.006463,0.005890,0.006507,0.006507,0.006871,0.007389,0.008207,0.007607,0.006587,0.006983,0.007868,0.007734,0.006979,0.006820,0.007517,0.008139,0.007902,0.007148,0.006619,0.006581,0.006964,0.007423,0.007696,0.007620,0.007276,0.006848,0.006492,0.006355,0.006440,0.006633,0.006818,0.006955,0.007078,0.007148,0.007058,0.006846,0.006731,0.006723,0.006653,0.006504,0.006474,0.006576,0.006645,0.006658,0.006701,0.006796,0.006884,0.006970,0.007079,0.007169,0.007143,0.006959,0.006899,0.007152,0.007208,0.007164,0.007345,0.007240,0.007400,0.007349,0.007283,0.007244,0.007224,0.007248,0.007124,0.007105,0.007089,0.007086,0.007080,0.006978,0.006904,0.006785,0.006741,0.006648,0.006545,0.006421,0.006212,0.006059,0.005903,0.005793,0.005638,0.005424,0.005222,0.005016,0.004814,0.004604,0.004360,0.004094,0.003822,0.003541,0.003260,0.002994,0.002716,0.002412,0.002114,0.001821,0.001520,0.001216,0.000891,0.000592,0.000489,0.000813
0.002003,0.000682,0.000251,0.000204,0.000257,0.000323,0.000390,0.000455,0.000520,0.000585,0.000648,0.000710,0.000772,0.000833,0.000894,0.000953,0.001009,0.001058,0.001101,0.001139,0.001177,0.001223,0.001284,0.001402,0.001678,0.001533,0.001109,0.001270,0.001200,0.001143,0.001226,0.001412,0.001725,0.001482,0.001066,0.001228,0.001684,0.001599,0.001119,0.001085,0.001567,0.001875,0.001743,0.001353,0.000987,0.000965,0.001266,0.001592,0.001762,0.001735,0.001547,0.001252,0.000983,0.000909,0.001023,0.001168,0.001303,0.001454,0.001584,0.001615,0.001535,0.001419,0.001337,0.001285,0.001205,0.001102,0.001054,0.001080,0.001118,0.001137,0.001147,0.001166,0.001206,0.001264,0.001323,0.001363,0.001385,0.001408,0.001426,0.001430,0.001469,0.001522,0.001508,0.001528,0.001537,0.001511,0.001468,0.001419,0.001450,0.001391,0.001341,0.001304,0.001336,0.001350,0.001356,0.001321,0.001292,0.001285,0.001281,0.001262,0.001233,0.001202,0.001151,0.001107,0.001084,0.001076,0.001054,0.001017,0.000988,0.000954,0.000917,0.000879,0.000835,0.000790,0.000735,0.000667,0.000599,0.000549,0.000510,0.000461,0.000407,0.000354,0.000297,0.000234,0.000176,0.000201,0.000588,0.001834
0.003216,0.000980,0.000206,0.000039,0.000026,0.000032,0.000039,0.000045,0.000052,0.000058,0.000064,0.000070,0.000076,0.000082,0.000089,0.000095,0.000100,0.000103,0.000104,0.000103,0.000103,0.000106,0.000110,0.000108,0.000082,0.000117,0.000207,0.000179,0.000152,0.000171,0.000134,0.000138,0.000163,0.000145,0.000107,0.000130,0.000183,0.000154,0.000081,0.000091,0.000171,0.000211,0.000192,0.000125,0.000048,0.000046,0.000117,0.000185,0.000218,0.000216,0.000178,0.000108,0.000037,0.000021,0.000055,0.000091,0.000129,0.000173,0.000207,0.000214,0.000195,0.000166,0.000143,0.000130,0.000107,0.000069,0.000049,0.000059,0.000074,0.000077,0.000077,0.000082,0.000094,0.000111,0.000127,0.000136,0.000137,0.000135,0.000141,0.000159,0.000174,0.000180,0.000190,0.000188,0.000181,0.000178,0.000163,0.000159,0.000152,0.000142,0.000123,0.000112,0.000115,0.000124,0.000128,0.000124,0.000117,0.000118,0.000117,0.000113,0.000110,0.000106,0.000098,0.000089,0.000088,0.000092,0.000092,0.000090,0.000089,0.000087,0.000084,0.000082,0.000080,0.000077,0.000071,0.000059,0.000048,0.000045,0.000046,0.000044,0.000039,0.000034,0.000028,0.000021,0.000028,0.000171,0.000883,0.002956
0.004454,0.001332,0.000260,0.000026,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000002,0.000001,0.000001,0.000000,-0.000000,-0.000001,-0.000000,0.000000,-0.000000,-0.000003,-0.000014,-0.000009,0.000004,0.000001,0.000005,0.000003,-0.000005,0.000001,0.000010,0.000006,-0.000003,-0.000002,0.000006,0.000007,0.000000,-0.000005,-0.000003,0.000002,0.000003,0.000003,0.000003,0.000001,-0.000000,0.000000,0.000001,0.000001,-0.000002,-0.000003,-0.000001,0.000000,0.000002,0.000003,0.000005,0.000005,0.000004,0.000003,0.000003,0.000003,0.000001,-0.000004,-0.000006,-0.000004,-0.000002,-0.000002,-0.000003,-0.000002,-0.000001,0.000000,0.000002,0.000003,0.000003,0.000003,0.000002,0.000002,0.000004,0.000006,0.000006,0.000006,0.000006,0.000005,0.000005,0.000004,0.000003,0.000003,0.000001,-0.000001,-0.000003,-0.000001,0.000000,0.000000,-0.000000,-0.000000,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000002,-0.000002,-0.000001,-0.000001,-0.000001,-0.000001,-0.000001,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000001,-0.000001,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000019,0.000228,0.001219,0.004112
0.005699,0.001693,0.000328,0.000033,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000002,0.000001,-0.000002,-0.000001,-0.000000,-0.000000,0.000001,0.000000,-0.000000,-0.000000,0.000000,0.000001,0.000001,0.000001,0.000000,-0.000000,0.000000,0.000001,0.000002,0.000002,0.000001,-0.000000,-0.000001,-0.000001,-0.000000,0.000001,0.000002,0.000002,0.000002,0.000001,0.000001,-0.000000,-0.000001,-0.000001,-0.000001,-0.000000,0.000000,0.000001,0.000001,0.000001,0.000002,0.000002,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000027,0.000295,0.001539,0.005142
0.006970,0.002061,0.000396,0.000039,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000001,0.000001,0.000000,0.000000,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.000000,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000034,0.000362,0.001880,0.006285
0.008249,0.002434,0.000467,0.000046,0.000001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000040,0.000426,0.002206,0.007388
0.009543,0.002812,0.000538,0.000053,0.000001,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000046,0.000489,0.002536,0.008500
0.010859,0.003198,0.000612,0.000060,0.000001,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,0.000052,0.000556,0.002892,0.009684
